Product ID,Category,Sub-Category,Product Name,Unit Price,Unit Cost
OFF-EN-10001749,Office Supplies,Envelopes,Jiffy Padded Mailers with Self-Seal Closure,"18,63","9,5013"
OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,"420,98","210,49"
TEC-PH-10004924,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black","7,39","5,394699999999999"
FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,"299,05","215,316"
OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,"4,92","2,5584000000000007"
FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,"34,23","23,961"
FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7","9,48","5,214"
OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,"48,910000000000004","25,922300000000007"
TEC-MA-10003674,Technology,Machines,Hewlett-Packard Deskjet 5550 Printer,"331,74000000000007","182,45700000000002"
OFF-LA-10003190,Office Supplies,Labels,Avery 474,"2,8799999999999994","1,4687999999999999"
TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,"149,95","112,46249999999999"
OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,"223,97999999999996","118,7094"
FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,"256,98","182,45580000000004"
OFF-ST-10002562,Office Supplies,Storage,Staple magnet,"9,38","6,753600000000001"
TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,"119,94999999999999","83,96500000000002"
TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,"73,95","52,50450000000001"
OFF-PA-10001972,Office Supplies,Paper,Xerox 214,"6,48","3,3696"
TEC-PH-10002483,Technology,Phones,Motorola Moto X,"339,99","248,1927"
FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,"48,580000000000005","40,8072"
TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,"20,77","13,2928"
OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,"33,28","16,64"
OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H","5,980000000000001","4,963400000000002"
OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,"1,64","0,9020000000000001"
TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,"119,0","99,96"
OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room","11,33","6,458099999999999"
TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,"18,8","17,672"
OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,"4,57","2,3764000000000003"
OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,"12,09","8,463000000000001"
OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L","13,9","9,869000000000002"
OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,"6,380000000000001","3,4452000000000003"
TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,"14,590000000000002","12,401500000000004"
TEC-PH-10002352,Technology,Phones,Avaya IP Phone 1140E VoIP phone,"278,99","206,45260000000002"
FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki","90,98","79,1526"
OFF-AR-10000127,Office Supplies,Art,Newell 321,"3,28","2,3288000000000006"
TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,"119,99","86,3928"
OFF-BI-10002393,Office Supplies,Binders,Binder Posts,"5,739999999999999","3,0995999999999992"
FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,"146,34","115,60860000000002"
OFF-EN-10000781,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes","8,74","4,6322"
OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,"5,78","2,9477999999999995"
OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear","3,34","2,3046000000000006"
OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,"4,71","4,4745"
OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,"294,62","212,12639999999996"
FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish","130,98","110,02319999999999"
OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,"19,31","13,9032"
OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,"6,54","3,5316"
OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand","20,98","15,9448"
OFF-PA-10001661,Office Supplies,Paper,Xerox 1922,"4,98","2,5398000000000005"
OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,"11,979999999999999","6,2296000000000005"
FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,"60,98","51,83299999999999"
FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige","5,28","3,6432"
TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,"39,99","27,193200000000008"
OFF-FA-10002975,Office Supplies,Fasteners,Staples,"3,78","2,0412"
OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite","16,06","11,8844"
OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""","9,98","5,289400000000001"
OFF-PA-10000477,Office Supplies,Paper,Xerox 1952,"4,98","2,6394"
OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg","8,04","4,422"
TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,"49,99","32,493500000000004"
FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,"296,18","269,5238"
TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,"19,99","15,3923"
TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural","135,99","99,27270000000001"
OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,"18,97","9,864400000000002"
OFF-LA-10000248,Office Supplies,Labels,Avery 52,"3,69","1,9556999999999998"
OFF-FA-10004076,Office Supplies,Fasteners,Translucent Push Pins by OIC,"1,98","1,2474"
OFF-LA-10004008,Office Supplies,Labels,Avery 507,"2,88","1,5552000000000001"
OFF-AR-10001177,Office Supplies,Art,Newell 349,"3,28","2,3288"
OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,"63,98","33,9094"
OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,"22,99","16,552799999999998"
OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,"265,17","217,43940000000006"
OFF-AR-10004272,Office Supplies,Art,Newell 308,"1,68","1,26"
TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference phone,"404,95000000000005","287,51450000000006"
OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,"23,42","17,096600000000002"
FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,"500,98","405,79380000000003"
OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,"26,170000000000005","13,870100000000004"
TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia","14,99","7,6449"
FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,","27,06","19,4832"
OFF-AP-10000124,Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,"8,32","5,9904"
OFF-AR-10004511,Office Supplies,Art,"Sanford Colorific Scented Colored Pencils, 12/Pack","4,28","2,9532000000000003"
OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""","6,55","3,5369999999999995"
TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,"39,55","19,775"
FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak","7,38","5,239800000000001"
OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,"8,57","6,3418"
FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables","550,9800000000001","446,2938000000001"
TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,"16,99","12,572599999999998"
OFF-AR-10004956,Office Supplies,Art,Newell 33,"5,58","3,961800000000001"
OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,"34,58","24,5518"
OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,"5,18","2,6418000000000004"
OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,"8,23","4,279600000000001"
OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,"22,84","12,3336"
FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,"122,99","95,9322"
OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,"20,27","14,5944"
OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,"11,699999999999998","7,604999999999998"
FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock","63,94","39,0034"
OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray","28,150000000000002","19,705000000000002"
TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,"118,99","85,67279999999998"
OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,"30,98","22,9252"
FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton","33,94","24,776200000000003"
OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,"1,76","0,9152000000000002"
OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,"22,84","12,333600000000002"
FUR-BO-10002202,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors","240,98","171,0958"
OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,"26,49","19,072799999999997"
OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,"57,23","42,9225"
TEC-PH-10001051,Technology,Phones,HTC One,"99,99","70,99290000000002"
OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,"3,04","2,0064"
OFF-SU-10000952,Office Supplies,Supplies,Fiskars Home & Office Scissors,"8,88","6,393600000000001"
FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,"55,50000000000001","48,285"
OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,"6,8100000000000005","3,5412000000000003"
OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,"6,68","3,4736"
OFF-AP-10001391,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,"90,24","64,0704"
TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,"145,95","102,165"
OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book","9,27","4,9131"
TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,"249,99","192,4923"
OFF-PA-10003919,Office Supplies,Paper,Xerox 1989,"4,98","2,6394"
OFF-PA-10002001,Office Supplies,Paper,Xerox 1984,"6,48","3,3048"
OFF-PA-10002787,Office Supplies,Paper,Xerox 227,"6,48","3,3696"
OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,"33,29","25,3004"
FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,"62,18","48,5004"
TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,"699,99","370,9947000000001"
FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases,"179,28999999999996","139,8462"
OFF-AP-10002222,Office Supplies,Appliances,Staple holder,"8,67","6,329099999999999"
OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,"5,98","3,0498000000000007"
OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,"17,52","11,388"
OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags","4,370000000000001","3,233800000000001"
FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,"446,49","406,3059"
TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,"42,95","41,661500000000004"
TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,"129,99","85,7934"
TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,"37,99","28,872400000000003"
OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,"5,98","3,0498000000000007"
FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,"170,98","153,882"
OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages","8,34","4,17"
OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,"60,96999999999999","43,2887"
OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,"6,48","3,3696"
FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,"12,64","7,9632000000000005"
OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,"54,48","39,2256"
OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,"3,18","1,7172000000000005"
OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,"43,41","23,4414"
TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,"36,51","20,810699999999997"
TEC-MA-10000597,Technology,Machines,Lexmark S315 Color Inkjet Printer,"99,99","52,9947"
OFF-PA-10002960,Office Supplies,Paper,Xerox 1926,"4,9799999999999995","2,6393999999999997"
OFF-PA-10000919,Office Supplies,Paper,Xerox 1918,"38,76","19,767599999999998"
OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,"9,14","4,752800000000001"
OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue","80,16","57,715199999999996"
FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy","150,89","138,81879999999998"
FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle","110,98","93,22320000000002"
OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2","3,07","2,3024999999999998"
OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,"3,29","1,8095000000000003"
OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,"5,74","4,018000000000001"
OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,"30,98","17,039000000000005"
OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,"44,01","32,5674"
OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors,"1,78","1,2816"
TEC-PH-10000141,Technology,Phones,Clearsounds A400,"65,99","48,8326"
TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,"299,99","209,99300000000005"
OFF-FA-10001229,Office Supplies,Fasteners,Staples,"3,93","2,1222000000000003"
OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers,"15,28","7,792800000000001"
OFF-PA-10004255,Office Supplies,Paper,Xerox 219,"6,48","3,3696"
OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,"5,9799999999999995","3,0498"
TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),"179,99","169,19060000000002"
FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,"200,98","168,82319999999999"
TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,"149,99","76,49490000000002"
TEC-MA-10000112,Technology,Machines,Panasonic KX MB2061 Multifunction Printer,"299,55","221,667"
TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,"99,99","55,99439999999999"
FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,"227,55","188,86650000000003"
OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,"1,68","0,8736000000000002"
OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,"10,34","5,4802"
FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h","58,21999999999999","43,082800000000006"
OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,"275,37","167,9757"
FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,"145,98","122,62319999999998"
OFF-EN-10002973,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,"4,48","2,3296"
OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,"7,280000000000001","3,858400000000002"
OFF-LA-10000081,Office Supplies,Labels,Avery 496,"3,75","1,95"
OFF-PA-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""","9,11","5,0105"
OFF-PA-10004983,Office Supplies,Paper,Xerox 23,"6,480000000000001","3,369600000000001"
FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,"2,23","1,2488"
FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,"135,99","123,75090000000003"
TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,"16,59","10,7835"
OFF-LA-10004545,Office Supplies,Labels,Avery 50,"12,53","6,6409"
OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,"13,98","10,345200000000002"
TEC-PH-10000912,Technology,Phones,Anker 24W Portable Micro USB Car Charger,"10,989999999999998","5,9346"
OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame","42,76","31,6424"
OFF-AR-10001473,Office Supplies,Art,Newell 313,"3,28","2,3943999999999996"
TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,"157,99","82,15480000000001"
OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,"5,98","3,2890000000000006"
OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2","15,670000000000002","8,305100000000003"
OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,"1637,53","1572,0288"
OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,"40,98","29,505599999999998"
TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,"81,99","60,67260000000001"
OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units","279,48","265,50600000000003"
OFF-LA-10004559,Office Supplies,Labels,Avery 49,"2,88","1,4688"
OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,"289,53","205,56630000000004"
TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,"15,93","10,5138"
OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,"4,49","2,4246000000000003"
